activity_date,user_id,inc_amt
2024-04-04,U1262,-6.0
2024-04-07,U2875,-6.0
2024-04-23,U1262,-6.0
2024-04-23,U3215,-6.0
2024-04-23,U1257,-6.0
2024-05-06,U3215,-6.0
2024-05-10,U1262,-6.0
2024-05-12,U2446,-6.0
2024-05-14,U3215,-6.0
2024-06-14,U2343,10.0
2024-03-01,U1621,10.0
2024-03-06,U1939,10.0
2024-03-11,U1378,10.0
2024-03-16,U1518,10.0
2024-03-17,U1525,10.0
2024-03-23,U1480,10.0
2024-03-24,U1735,10.0
2024-03-27,U2236,10.0
2024-03-28,U2113,10.0
2024-03-28,U2149,10.0
2024-03-31,U2193,10.0
2024-04-01,U1491,10.0
2024-04-10,U2959,10.0
2024-04-12,U1997,10.0
2024-04-13,U2007,10.0
2024-04-19,U2720,10.0
2024-04-20,U2171,10.0
2024-04-20,U1932,10.0
2024-04-25,U3479,10.0
2024-04-26,U2166,10.0
2024-05-10,U1381,10.0
2024-05-12,U2065,10.0
2024-05-17,U2176,10.0
2024-05-18,U3233,10.0
2024-05-21,U3258,10.0
2024-05-26,U3786,10.0
2024-06-02,U3347,10.0
